x;y;z;a
-5.909;7.77;12.458;15.827
1.139;5.759;8.589;10.403
2.805;1.258;8.57;9.105
0.603;-0.523;11.041;11.07
2.709;1.698;8.187;8.789
1.273;4.648;8.436;9.715
-1.906;2.311;7.153;7.755
1.043;3.403;10.409;11.001
7.287;-17.034;-3.266;18.813
6.904;-5.56;-3.496;9.529
5.698;-5.062;0.162;7.623
0.545;-15.521;-9.108;18.004
0.488;-1.768;-18.053;18.146
0.852;-2.668;0.64;2.873
11.961;4.916;0.028;12.931
10.141;-3.588;-12.537;16.519
-0.565;-7.016;-2.653;7.522
15.332;-6.882;-10.813;19.0
6.042;5.318;-1.236;8.143
2.709;-3.568;-13.705;14.419
-6.158;-24.715;0.124;25.471
1.215;-3.722;2.536;4.665
0.909;-4.718;-0.202;4.809
3.897;-9.506;0.736;10.3
2.652;-9.219;0.602;9.612
