x;y;z;a
-4.568;-5.043;0.124;6.806
-7.001;-4.928;0.621;8.584
-19.585;-6.94;2.575;20.938
-4.836;-4.967;0.124;6.934
-17.804;-7.399;-0.144;19.281
-6.694;-3.626;3.168;8.246
-9.108;-7.495;-5.737;13.117
-6.484;-9.525;-3.956;12.183
-9.261;-10.77;-1.887;14.329
-10.583;-1.634;1.196;10.775
-7.748;-12.628;-7.71;16.702
-10.449;4.495;4.241;12.14
-8.763;-1.289;-1.159;8.933
-13.896;-3.607;-5.412;15.343
-7.92;-4.698;-7.059;11.603
-12.019;-2.802;-0.317;12.346
-10.468;-3.99;-1.581;11.314
-10.334;-3.243;-1.734;10.969
-8.514;-2.323;0.047;8.826
-8.456;-1.327;2.556;8.933
-9.299;-3.415;1.694;10.05
-9.299;-2.17;-0.125;9.55
-11.196;-5.982;1.445;12.776
-9.567;-3.338;0.487;10.145
-5.239;-16.766;-17.23;24.605
