x;y;z;a
25.522;10.854;-3.669;27.975
-28.434;-22.11;-17.306;39.961
13.896;9.36;1.789;16.849
-21.424;-4.354;-11.273;24.598
39.582;0.013;-13.801;41.919
-15.773;0.223;4.433;16.386
15.868;-7.399;-14.587;22.788
1.867;-11.441;-15.448;19.314
3.552;-5.465;-3.956;7.624
0.966;-6.882;1.349;7.079
3.955;-9.2;1.349;10.105
4.165;-12.226;1.425;12.994
6.943;-4.315;3.456;8.875
-1.791;5.357;9.815;11.324
1.809;-0.599;9.317;9.51
-0.029;-1.71;8.551;8.72
1.235;-4.852;9.049;10.342
2.575;-2.994;8.704;9.558
-7.039;-6.307;7.88;12.306
-4.511;-10.904;-2.002;11.969
-8.246;-8.74;-5.89;13.38
-9.184;-2.63;1.598;9.686
-10.085;-2.706;4.509;11.374
-8.15;-10.119;1.483;13.078
0.909;-36.475;-13.533;38.915
