x;y;z;a
-5.468;0.3;3.762;6.644
-10.41;15.01;11.405;21.535
-11.272;1.717;4.892;12.407
-16.559;-6.652;8.053;19.578
-10.257;-0.983;-4.55;11.264
-6.694;-13.988;-4.511;16.15
-8.418;-6.192;-5.316;11.725
1.982;-9.908;3.513;10.698
4.778;-4.277;-4.071;7.596
4.433;-8.07;-5.029;10.491
3.456;-7.054;-4.128;8.874
5.161;-8.376;-4.052;10.64
-3.649;-9.851;-4.799;11.55
-1.503;-12.36;-12.614;17.724
3.437;-7.303;-2.673;8.502
1.445;-10.464;-6.044;12.17
-1.369;-10.981;-4.99;12.139
-0.105;-9.027;-5.948;10.811
3.361;-12.743;-7.193;15.014
0.411;-8.031;-8.457;11.67
0.852;-8.338;-3.094;8.934
-0.871;-8.951;-6.714;11.223
3.054;-8.28;-6.082;10.718
3.571;-10.234;-12.403;16.472
0.144;-7.936;-4.76;9.255
