x;y;z;a
-10.64;-1.806;1.176;10.856
-9.874;-1.883;-1.006;10.103
-9.414;-3.856;2.517;10.48
-9.644;-2.649;-0.987;10.05
-9.203;-2.438;0.736;9.549
-10.276;-2.879;0.966;10.716
-8.859;-2.438;-0.202;9.191
-11.828;-2.821;5.218;13.232
-9.05;-3.032;6.137;11.347
-7.039;-3.53;2.077;8.144
-8.342;-3.473;3.628;9.738
-9.165;-5.905;4.682;11.866
-7.039;-8.05;-1.236;10.765
-7.422;-4.469;-1.14;8.739
-8.763;-5.771;2.766;10.851
-8.667;-3.951;3.111;10.021
-7.231;-4.564;1.56;8.692
-8.629;-5.56;1.674;10.401
-8.763;-5.216;2.383;10.473
-8.476;-4.833;1.828;9.927
-8.418;-5.465;1.713;10.182
-8.342;-5.196;1.866;10.004
-8.533;-5.177;1.751;10.133
-7.595;-5.273;1.713;9.404
-7.92;-5.12;1.943;9.629
