x;y;z;a
2.901;-0.81;4.375;5.311
6.885;5.088;3.264;9.162
9.394;-3.99;9.872;14.199
-1.293;-11.958;-0.527;12.039
-5.871;-6.69;-0.47;8.914
-13.13;-8.089;1.598;15.505
-12.843;-2.802;-0.374;13.151
-11.081;-3.473;-0.106;11.613
-10.008;-12.054;-1.83;15.774
-10.429;-11.881;-3.19;16.128
-10.334;0.817;-10.334;14.6
2.786;-9.487;0.813;9.921
6.923;-7.725;0.583;10.389
6.923;-7.725;0.583;10.389
6.923;-7.725;0.583;10.389
6.923;-7.725;0.583;10.389
6.923;-7.725;0.583;10.389
6.923;-7.725;0.583;10.389
6.923;-7.725;0.583;10.389
6.923;-7.725;0.583;10.389
6.923;-7.725;0.583;10.389
6.923;-7.725;0.583;10.389
6.923;-7.725;0.583;10.389
6.923;-7.725;0.583;10.389
-23.588;-17.551;6.08;30.024
