x;y;z;a
0.048;-0.523;1.962;2.031
-2.787;-5.714;-7.672;9.964
-1.082;-6.94;-5.048;8.65
-1.618;-6.001;-9.53;11.378
-2.576;-7.246;-8.151;11.206
-1.599;-5.158;-9.549;10.97
-3.304;-6.748;-6.925;10.218
-3.151;-5.522;-8.112;10.307
-1.944;-6.767;-5.871;9.168
-3.036;-5.541;-5.852;8.612
-7.633;-5.58;-3.707;10.156
-2.806;-9.985;-7.174;12.611
-7.499;-9.315;1.636;12.07
-6.043;-8.28;1.004;10.3
-6.771;-7.15;2.077;10.064
-5.871;-8.721;2.019;10.706
-6.215;-8.702;1.138;10.754
-7.077;-8.204;1.521;10.941
-6.464;-8.491;0.678;10.693
-7.058;-6.978;0.525;9.939
-6.694;-7.361;0.793;9.981
-8.016;-6.384;0.143;10.249
-7.326;-6.863;1.751;10.19
-6.982;-7.84;0.659;10.519
-21.328;13.88;3.571;25.696
