x;y;z;a
-0.795;-11.115;-3.094;11.565
-0.795;-11.115;-3.094;11.565
-0.795;-11.115;-3.094;11.565
-0.795;-11.115;-3.094;11.565
-0.795;-11.115;-3.094;11.565
-0.795;-11.115;-3.094;11.565
-0.795;-11.115;-3.094;11.565
-0.795;-11.115;-3.094;11.565
-0.795;-11.115;-3.094;11.565
-0.795;-11.115;-3.094;11.565
-0.795;-11.115;-3.094;11.565
-0.795;-11.115;-3.094;11.565
-0.795;-11.115;-3.094;11.565
-0.795;-11.115;-3.094;11.565
-0.795;-11.115;-3.094;11.565
1.618;-4.813;0.468;5.099
2.786;-10.349;-2.328;10.967
-1.772;-10.292;-0.91;10.483
-6.752;-11.115;-1.447;13.086
-5.602;-6.461;-0.7;8.58
-12.575;-6.212;-1.504;14.106
-8.667;-3.549;0.162;9.367
0.66;-10.062;-0.681;10.107
0.66;-10.062;-0.681;10.107
9.873;-24.37;4.26;26.637
