x;y;z;a
3.265;12.424;19.411;23.276
5.161;-11.192;-11.484;16.846
6.291;-20.654;-14.529;26.024
3.706;-11.651;-28.876;31.358
-5.832;16.562;13.723;22.285
10.927;8.46;21.25;25.348
6.943;-2.17;-9.511;11.974
3.591;-39.464;10.869;41.091
4.567;4.092;-15.583;16.746
-9.855;6.525;-1.926;11.975
-12.172;38.972;14.144;43.209
-9.414;18.496;30.444;36.845
2.537;5.701;-6.484;8.999
1.33;4.916;6.865;8.548
0.01;8.096;7.727;11.191
2.097;7.942;3.954;9.116
0.468;8.0;5.544;9.744
4.261;-5.235;5.199;8.52
8.475;0.587;7.555;11.368
6.387;-3.338;7.402;10.331
5.238;-5.35;7.612;10.677
6.215;-8.836;23.817;26.152
12.651;-2.936;-27.094;30.046
4.989;-14.62;6.444;16.738
6.502;-5.331;0.066;8.408
