x;y;z;a
-8.916;-3.568;-2.558;9.939
4.663;5.299;6.233;9.416
8.111;1.851;6.808;10.75
6.138;5.05;2.287;8.271
8.283;7.406;1.732;11.245
7.594;0.817;2.479;8.03
6.349;2.886;2.364;7.364
9.433;5.012;0.583;10.697
7.268;4.188;6.731;10.755
5.678;3.863;2.326;7.25
7.709;0.472;7.497;10.763
8.341;-1.078;5.812;10.223
6.598;-2.745;4.663;8.533
4.951;0.396;3.245;5.933
2.537;-5.407;1.387;6.132
-7.978;-7.016;-0.221;10.627
-8.418;-10.866;-7.346;15.585
-11.042;-5.139;-5.086;13.199
-5.009;-8.97;-4.224;11.109
-7.288;-9.717;-4.435;12.931
-3.381;-6.173;-0.987;7.107
-5.181;-7.763;0.602;9.353
-4.013;-0.753;2.287;4.68
-6.177;-10.368;-2.021;12.237
-6.12;-4.909;-2.596;8.264
