x;y;z;a
-6.79;-8.874;0.41;11.182
1.464;-10.483;0.64;10.604
-0.067;-10.081;0.22;10.084
0.89;-12.035;-3.439;12.548
0.507;-8.127;-6.638;10.506
-0.22;-9.008;-6.025;10.84
1.158;-6.652;-3.879;7.787
-5.813;-9.181;-2.538;11.159
-2.595;-9.908;-4.914;11.36
-0.488;-6.48;-9.99;11.918
-0.833;-4.947;-3.056;5.874
0.737;-7.438;-7.653;10.698
-0.527;-7.744;-6.542;10.151
0.01;-6.844;-8.055;10.57
0.526;-8.357;-6.389;10.533
0.698;-7.438;-7.825;10.819
-1.12;-7.955;-6.695;10.458
2.173;-5.503;-8.534;10.384
-0.412;-6.231;-5.412;8.264
-0.22;-12.552;-6.369;14.077
-2.71;-20.118;-0.815;20.316
-0.565;-8.05;0.22;8.073
0.029;-9.372;-0.719;9.4
-0.201;-11.173;1.847;11.327
1.177;-8.568;0.028;8.649
