x;y;z;a
10.41;1.296;0.583;10.506
2.556;5.088;8.11;9.909
9.835;4.571;3.015;11.256
11.52;4.035;4.011;12.848
9.241;2.062;4.375;10.43
-8.686;-3.338;2.077;9.535
-8.686;-3.338;2.077;9.535
-8.686;-3.338;2.077;9.535
-8.686;-3.338;2.077;9.535
-8.686;-3.338;2.077;9.535
-8.686;-3.338;2.077;9.535
-8.686;-3.338;2.077;9.535
-7.441;-3.204;3.743;8.925
-10.793;-7.342;0.429;13.061
-6.733;-4.43;1.042;8.127
-7.767;-5.656;0.621;9.629
-9.453;-5.675;0.908;11.063
-10.832;-6.365;2.421;12.795
-10.832;-6.365;2.421;12.795
-6.599;-5.12;-1.102;8.425
-7.958;-6.02;0.449;9.989
-12.939;-3.779;0.908;13.511
-6.464;-3.089;0.985;7.232
-9.318;-6.097;3.494;11.671
-10.372;-6.403;1.176;12.246
