x;y;z;a
1.177;-1.27;1.77;2.476
3.322;-4.564;3.667;6.731
2.786;-8.721;-5.316;10.587
4.165;-11.192;-5.278;13.056
4.759;-4.449;0.162;6.517
7.747;-4.526;-3.649;9.686
7.805;-4.852;-4.109;10.067
8.36;-4.718;-5.756;11.193
7.69;-1.806;3.379;8.591
4.165;-2.975;0.985;5.212
2.882;-6.786;-1.945;7.625
-18.761;-18.49;-5.009;26.814
-2.71;-12.839;6.501;14.644
-5.277;-6.94;-2.079;8.963
-4.051;-1.27;-1.811;4.616
-10.046;-9.353;1.119;13.772
-4.626;-5.369;0.181;7.09
-5.334;-5.752;1.483;7.984
-9.414;-8.548;3.264;13.128
-7.595;-6.02;0.201;9.694
-6.848;-7.169;2.709;10.278
-6.426;-6.825;2.211;9.632
-7.02;-6.901;1.77;10.002
-6.541;-6.71;2.077;9.598
-0.469;0.511;1.176;1.365
