x;y;z;a
-10.927;-2.208;2.153;11.354
-8.571;-3.185;-0.489;9.157
-8.725;-5.311;-0.738;10.241
-13.034;-5.082;-1.581;14.079
-5.871;-0.887;2.287;6.363
-11.751;-2.093;3.992;12.586
-6.809;-3.76;2.766;8.256
-4.089;-10.349;-3.266;11.597
-0.986;-8.012;-5.067;9.531
-2.365;-10.157;-5.297;11.697
-8.725;-6.69;2.421;11.258
-6.292;-4.354;-4.741;9.002
-3.151;-6.097;-2.711;7.379
-16.578;-6.231;0.889;17.733
0.259;-15.578;-1.715;15.674
-0.756;-7.687;-0.642;7.751
-4.913;6.468;12.612;15.001
0.125;0.74;12.803;12.825
2.326;-8.625;3.168;9.478
2.058;-3.224;8.608;9.419
-0.718;-7.916;2.0;8.196
-2.327;-8.625;5.333;10.404
0.01;-17.321;-4.511;17.899
1.024;-6.825;1.157;6.998
4.663;-8.204;1.311;9.527
