x;y;z;a
0.871;-10.732;0.583;10.783
6.923;-5.733;-3.726;9.73
6.923;-5.733;-3.726;9.73
8.858;-7.552;-6.503;13.334
5.41;-3.281;-0.24;6.331
8.322;-4.622;-0.776;9.551
8.973;-4.181;-1.293;9.983
8.398;-5.12;-1.715;9.984
8.111;-4.373;-2.155;9.463
9.758;-6.748;-4.454;12.672
8.283;-1.787;0.966;8.528
8.552;-3.549;2.747;9.658
8.877;-3.453;1.943;9.721
6.655;-4.392;2.67;8.409
8.609;-5.024;-7.27;12.337
-9.108;0.013;2.211;9.373
-3.974;-1.787;0.966;4.463
-3.974;-1.787;0.966;4.463
-3.974;-1.787;0.966;4.463
-3.974;-1.787;0.966;4.463
-3.974;-1.787;0.966;4.463
-3.974;-1.787;0.966;4.463
-3.974;-1.787;0.966;4.463
-3.974;-1.787;0.966;4.463
-3.974;-1.787;0.966;4.463
