x;y;z;a
-7.116;-0.465;8.436;11.046
-14.184;-4.373;-4.55;15.525
-2.557;-0.925;-18.456;18.655
-22.726;-5.445;-6.695;24.31
-8.61;-4.028;0.832;9.542
-6.12;-6.039;-0.125;8.599
-7.709;-5.829;-0.508;9.678
-11.425;-8.05;-0.834;14.001
-3.572;-3.913;-3.879;6.567
-10.947;-4.315;1.406;11.851
-6.694;-3.549;1.425;7.71
-6.694;-3.549;1.425;7.71
-6.694;-3.549;1.425;7.71
-6.694;-3.549;1.425;7.71
-6.694;-3.549;1.425;7.71
-6.694;-3.549;1.425;7.71
-6.694;-3.549;1.425;7.71
-6.694;-3.549;1.425;7.71
-6.694;-3.549;1.425;7.71
-6.694;-3.549;1.425;7.71
-6.694;-3.549;1.425;7.71
-6.694;-3.549;1.425;7.71
-6.694;-3.549;1.425;7.71
-6.694;-3.549;1.425;7.71
-6.694;-3.549;1.425;7.71
