x;y;z;a
-5.239;-4.775;7.555;10.36
-5.392;-3.76;7.038;9.631
-4.07;-0.906;6.52;7.739
-3.476;-2.63;8.513;9.564
-3.994;-8.376;9.087;12.988
-2.672;-4.047;9.298;10.487
-2.078;-3.932;8.915;9.963
-2.557;-3.473;9.068;10.041
-1.906;-2.017;10.562;10.921
-0.086;-0.753;10.179;10.207
-0.718;-4.679;5.39;7.174
-0.278;4.973;9.374;10.615
1.12;5.72;10.888;12.35
2.097;1.028;9.604;9.884
3.82;-6.346;5.908;9.475
5.985;-3.166;5.314;8.607
5.659;1.411;6.118;8.452
1.599;3.863;9.566;10.44
9.892;-10.177;2.575;14.424
7.383;-21.612;-3.592;23.119
6.291;-6.901;-0.738;9.367
7.077;-6.786;-0.757;9.834
8.168;-6.346;0.736;10.369
7.441;-6.097;1.425;9.725
8.13;-32.472;11.252;35.315
