x;y;z;a
-3.323;-13.165;4.873;14.426
-2.212;-0.695;7.287;7.647
-3.917;1.372;9.298;10.182
-4.013;-3.128;3.456;6.151
12.574;-23.182;-0.527;26.378
3.61;-6.652;0.391;7.578
2.652;-0.676;-1.677;3.209
1.733;-9.43;10.849;14.479
3.61;-2.4;3.475;5.556
2.001;-11.402;9.432;14.932
5.774;-7.054;4.03;9.967
6.521;-5.829;2.249;9.031
0.22;-6.729;8.283;10.674
3.591;-5.043;5.18;8.072
3.035;-9.793;8.283;13.18
5.563;-6.212;5.716;10.11
2.92;-6.346;6.769;9.727
1.388;-5.637;9.853;11.436
4.663;-6.154;5.065;9.234
2.02;-7.303;6.712;10.123
6.464;-10.406;7.114;14.166
4.529;-5.331;5.812;9.094
4.28;-5.331;7.995;10.519
1.675;-5.829;8.666;10.577
3.418;-4.545;7.019;9.034
