x;y;z;a
2.173;-8.491;-8.457;12.18
6.349;-11.881;3.149;13.834
1.445;-15.731;14.278;21.294
0.316;-9.544;-1.619;9.686
6.234;-13.222;11.405;18.541
6.789;-8.74;-7.289;13.252
6.368;-12.149;-9.549;16.713
2.001;-16.095;3.647;16.624
1.599;-15.616;0.64;15.711
2.844;-10.56;4.414;11.793
-0.278;0.989;8.57;8.631
3.974;-12.111;-0.757;12.769
-0.488;-9.353;-0.087;9.366
-6.713;-4.258;0.755;7.986
-10.219;-3.837;-2.021;11.102
-9.203;-7.495;-1.581;11.974
-11.808;-6.652;1.311;13.616
-7.403;-4.89;0.201;8.875
-8.093;-2.687;1.483;8.656
-7.939;-6.212;1.713;10.225
-4.932;-4.009;1.694;6.578
-11.483;-6.231;1.789;13.18
-5.564;-5.388;0.564;7.766
-9.836;-4.009;1.579;10.739
1.139;0.262;-1.217;1.687
