x;y;z;a
-5.373;-7.361;-2.347;9.411
-7.116;-7.706;-2.711;10.834
-11.272;-7.131;-3.86;13.886
-7.958;-3.894;-3.841;9.657
-9.146;-3.396;-1.198;9.83
-16.348;-3.722;1.56;16.839
-5.353;-7.016;-1.083;8.891
-9.51;-4.296;-1.849;10.598
-15.275;1.258;1.943;15.45
-1.695;-3.453;-0.93;3.958
-12.651;-3.07;0.277;13.022
-9.721;-2.955;-3.611;10.783
-14.758;-5.522;2.709;15.989
-14.758;-5.522;2.709;15.989
-14.758;-5.522;2.709;15.989
-14.758;-5.522;2.709;15.989
-3.17;-4.794;-0.259;5.753
-7.997;-6.786;-3.343;11.008
-11.617;-4.143;0.947;12.37
-2.672;-5.771;-0.757;6.405
-5.698;-8.242;-3.113;10.493
-5.047;-5.752;-4.856;9.063
-10.104;-8.261;-2.653;13.319
-9.989;-6.403;0.774;11.891
-19.298;-29.867;-15.314;38.717
