x;y;z;a
8.379;-6.614;-0.834;10.707
-8.073;-11.517;-1.562;14.151
-1.733;-3.166;-0.163;3.613
4.299;-8.031;-0.068;9.109
8.417;-12.054;-4.665;15.424
3.361;-6.231;-1.121;7.168
6.368;-6.116;0.889;8.874
7.919;-8.472;1.253;11.664
8.322;-6.805;-0.068;10.75
8.13;-5.886;0.927;10.08
0.737;-6.595;1.674;6.844
10.582;-11.575;-5.89;16.753
4.031;-7.725;-4.147;9.65
-0.335;-7.208;-2.309;7.576
-6.771;-7.016;-1.619;9.884
-0.642;-5.445;-1.14;5.6
-11.119;-1.404;-4.799;12.192
-12.077;-4.047;1.521;12.828
-10.065;-5.656;-3.171;11.973
-8.935;-9.161;-7.25;14.708
-6.886;-4.622;1.636;8.454
-6.886;-4.622;1.636;8.454
-6.886;-4.622;1.636;8.454
-6.886;-4.622;1.636;8.454
-11.674;-16.038;-17.364;26.363
