x;y;z;a
-5.871;-14.027;-7.959;17.163
0.449;-11.613;-1.179;11.681
1.081;3.556;7.133;8.043
0.105;4.61;15.331;16.009
2.001;4.207;7.153;8.536
14.317;-0.236;3.724;14.795
4.453;-4.181;8.264;10.276
2.709;2.905;9.585;10.375
2.48;4.61;6.693;8.497
-1.35;4.935;9.949;11.187
-6.33;2.905;8.876;11.282
-3.553;-0.331;9.317;9.977
-1.14;7.119;6.559;9.747
-0.469;7.234;6.942;10.037
-1.465;6.448;7.191;9.769
0.392;0.472;9.413;9.433
1.407;3.575;10.62;11.293
2.614;3.001;8.608;9.483
1.56;5.395;7.421;9.306
1.35;6.985;7.976;10.688
0.89;6.046;7.919;10.003
2.92;-1.174;5.85;6.643
1.369;-13.107;12.133;17.913
0.373;7.713;8.436;11.436
1.101;-0.465;9.968;10.039
