x;y;z;a
3.993;-4.526;2.536;6.547
7.115;-4.028;7.363;11.003
7.747;-8.299;4.433;12.188
6.789;-6.441;4.624;10.438
2.729;6.602;6.31;9.531
2.729;6.602;6.31;9.531
2.729;6.602;6.31;9.531
2.729;6.602;6.31;9.531
2.729;6.602;6.31;9.531
2.729;6.602;6.31;9.531
2.729;6.602;6.31;9.531
2.729;6.602;6.31;9.531
2.729;6.602;6.31;9.531
2.729;6.602;6.31;9.531
2.729;6.602;6.31;9.531
2.729;6.602;6.31;9.531
2.729;6.602;6.31;9.531
2.729;6.602;6.31;9.531
2.729;6.602;6.31;9.531
2.729;6.602;6.31;9.531
2.729;6.602;6.31;9.531
2.729;6.602;6.31;9.531
2.729;6.602;6.31;9.531
2.729;6.602;6.31;9.531
2.729;6.602;6.31;9.531
