x;y;z;a
-8.437;-1.097;7.631;11.429
-6.407;0.645;7.842;10.147
-2.94;-6.671;6.597;9.832
-1.676;-4.756;8.57;9.944
-2.959;-5.675;8.8;10.881
-5.737;-0.523;9.796;11.364
-4.013;-5.963;3.705;8.087
-3.802;-3.722;7.842;9.477
-2.059;-7.054;10.351;12.694
-3.572;-7.016;4.969;9.31
-1.197;-8.089;2.766;8.632
-1.542;-9.621;7.038;12.02
-1.159;-13.222;7.268;15.133
-3.515;-7.054;5.524;9.625
-2.806;-8.108;8.149;11.833
-2.001;-7.399;5.122;9.219
-3.208;-6.863;5.505;9.365
-3.553;-6.959;5.831;9.75
-3.668;-6.614;6.099;9.716
-8.054;-6.576;12.477;16.242
-16.789;-6.537;-7.557;19.538
7.9;-8.97;-2.117;12.139
3.399;-6.805;-7.308;10.548
2.824;-7.438;-6.752;10.435
1.656;-8.606;-5.565;10.382
