x;y;z;a
3.342;-15.521;-11.292;19.483
-3.649;-3.434;7.229;8.796
-3.515;-7.801;5.046;9.934
-4.204;-5.177;7.076;9.724
4.031;-12.533;-2.443;13.39
-3.572;-9.372;0.621;10.049
-2.48;-10.77;-0.7;11.074
-3.112;-9.544;0.927;10.082
-2.231;-9.774;0.105;10.026
-2.998;-9.928;0.201;10.373
-2.806;-9.43;0.391;9.847
-2.863;-9.142;-0.297;9.585
-2.863;-9.142;-0.297;9.585
-2.863;-9.142;-0.297;9.585
-2.729;-9.717;-0.374;10.1
-3.055;-9.966;0.334;10.429
-2.519;-9.659;0.391;9.99
-2.883;-10.081;0.698;10.509
-2.461;-9.947;0.525;10.261
-2.825;-9.985;0.832;10.41
-3.438;-9.813;1.502;10.506
-2.978;-9.181;0.927;9.697
-3.189;-6.173;-6.657;9.623
-4.338;-9.908;-9.204;14.202
1.962;-20.462;-17.613;27.07
