x;y;z;a
-2.902;-7.533;-0.508;8.089
0.01;-14.142;-7.136;15.841
-2.959;-6.825;-1.313;7.554
-1.887;-10.809;-0.623;10.99
-9.433;-5.216;3.149;11.23
-3.189;-0.906;3.283;4.666
-4.798;-6.614;2.996;8.703
-5.928;-7.801;3.801;10.51
-5.43;-6.671;2.517;8.963
-4.836;-10.445;3.015;11.899
-4.243;-8.165;2.709;9.592
-5.334;-8.031;2.364;9.927
-5.602;-8.491;3.226;10.672
-5.871;-7.533;2.211;9.804
-4.223;-8.797;2.977;10.202
-4.683;-8.395;2.46;9.923
-4.645;-8.529;2.651;10.06
-4.147;-9.008;2.594;10.251
-5.756;-7.399;0.506;9.388
-5.239;-6.805;1.157;8.666
-8.265;-10.675;3.283;13.894
-4.836;-8.108;1.732;9.599
-3.036;-9.966;2.785;10.784
-3.496;-8.951;1.866;9.789
-27.438;-15.444;-35.062;47.125
