x;y;z;a
-7.039;-5.465;-4.684;10.068
-17.44;-12.647;2.096;21.645
-7.403;-1.097;3.341;8.196
-9.931;-3.051;2.747;10.747
-10.065;-6.269;1.713;11.0
-10.085;-0.026;1.062;10.141
-12.268;-1.959;1.215;12.483
-9.012;-6.327;1.981;11.188
-12.651;-6.02;1.789;14.124
-5.622;-3.262;1.713;6.722
-14.701;-1.308;-0.221;14.761
-9.721;-2.285;0.468;9.997
-4.875;-3.817;2.096;6.537
-9.108;-5.599;4.165;11.474
-9.567;-8.299;-0.719;12.686
-5.258;-4.277;0.908;6.839
-9.318;-2.304;1.272;9.683
-9.203;-6.192;1.713;11.224
-6.407;-4.335;4.05;8.732
-11.655;-5.752;2.632;13.261
-9.874;-4.66;0.22;10.921
-7.173;-1.155;1.828;7.492
-12.919;-4.392;2.69;13.908
-5.909;-6.02;2.249;8.73
-36.02;-26.055;-8.974;45.353
