x;y;z;a
3.361;-2.285;7.248;8.31
3.284;-4.296;4.624;7.115
10.869;-3.224;-2.155;11.54
6.808;-8.185;3.801;11.304
5.161;-3.204;5.831;8.42
6.234;-5.924;7.21;11.222
4.318;1.583;8.225;9.423
1.254;-2.477;8.934;9.355
0.316;-9.123;0.009;9.129
5.085;-10.598;-9.951;15.401
0.698;-8.012;-2.807;8.518
1.33;-8.855;-0.681;8.98
4.204;-9.928;-1.217;10.85
2.02;-7.591;1.157;7.94
5.046;-8.951;0.468;10.286
2.116;-10.1;1.176;10.386
5.008;-10.272;0.124;11.428
6.943;-8.855;0.181;11.254
3.476;-8.836;1.215;9.573
0.163;-11.422;1.923;11.584
1.12;-10.521;2.383;10.846
2.058;-9.449;2.268;9.933
1.388;-9.564;1.789;9.828
1.273;-9.123;2.364;9.51
1.388;-10.809;1.828;11.05
