x;y;z;a
-0.043;-1.377;4.431;4.64
1.393;6.706;11.891;13.723
-3.204;4.619;2.582;6.186
0.685;8.392;5.819;10.235
3.663;5.825;10.569;12.612
2.667;2.742;7.026;8.0
3.175;9.091;12.954;16.141
5.205;3.843;9.784;11.73
2.677;0.003;7.285;7.761
1.211;-0.39;6.739;6.858
1.345;-1.961;9.526;9.818
2.37;-0.917;8.894;9.25
3.692;-0.687;9.315;10.043
2.667;0.769;9.516;9.913
2.926;0.721;9.861;10.311
2.351;0.577;9.583;9.884
1.891;0.999;9.2;9.445
2.428;0.702;9.392;9.726
2.916;0.97;9.995;10.457
2.131;1.027;9.717;10.001
2.38;1.152;9.554;9.913
2.045;0.989;9.392;9.662
2.322;0.884;9.526;9.844
2.543;0.97;9.028;9.429
2.744;1.046;9.784;10.215
