x;y;z;a
1.33;-7.246;-8.974;11.611
-4.568;1.372;3.916;6.171
0.297;-9.87;5.199;11.16
2.595;16.275;-10.832;19.721
2.901;-2.764;6.846;7.932
14.623;1.602;4.165;15.288
-4.07;-11.69;-1.466;12.465
-1.772;-8.376;-4.358;9.607
2.403;-25.941;-7.442;27.094
-4.702;-8.778;-3.918;10.701
-4.568;-2.572;-0.048;5.243
-15.448;-3.3;-8.208;17.802
-6.79;-9.41;-9.549;15.028
-8.418;-4.718;-2.424;9.95
-8.418;-4.718;-2.424;9.95
-6.407;-5.292;1.521;8.448
-10.755;-4.698;-0.968;11.777
-3.649;-6.307;1.062;7.364
-7.556;-6.825;-0.47;10.193
-9.97;-6.959;2.575;12.429
-7.69;-4.871;0.908;9.148
-7.69;-4.871;0.908;9.148
-7.69;-4.871;0.908;9.148
-7.69;-4.871;0.908;9.148
-7.69;-4.871;0.908;9.148
