x;y;z;a
2.729;-13.605;13.608;19.435
5.678;-8.357;-1.428;10.204
0.794;-12.628;4.05;13.285
2.595;-6.69;6.559;9.722
0.909;-14.85;2.364;15.065
1.464;-17.149;4.72;17.847
10.85;18.918;-16.598;27.406
6.559;-24.945;8.455;27.143
6.119;-15.444;-3.86;17.055
5.506;-10.713;1.023;12.088
3.016;-8.797;2.747;9.697
4.548;-11.996;-0.029;12.829
2.633;-8.299;1.176;8.786
2.671;-9.468;3.667;10.499
3.955;-10.081;3.149;11.278
3.227;-10.521;1.502;11.107
2.633;-5.024;4.203;7.06
2.116;-9.602;4.528;10.825
5.851;-11.23;1.77;12.786
-2.959;-9.928;-0.7;10.383
4.759;-8.299;0.391;9.575
4.338;-8.28;0.698;9.374
4.931;-8.012;-0.163;9.409
5.468;-8.817;-0.202;10.377
5.104;-8.663;4.528;11.027
