x;y;z;a
-9.203;-3.971;-9.76;13.99
2.767;-0.446;10.064;10.447
3.782;-9.181;1.215;10.004
-9.606;-7.667;8.493;14.94
-13.015;-6.786;-4.55;15.367
-13.686;-6.48;-3.63;15.572
-9.663;-9.564;1.655;13.696
-9.721;-5.196;3.168;11.469
-9.989;-6.671;-0.259;12.015
-11.751;0.472;2.498;12.023
-11.579;-1.481;1.483;11.768
-11.042;-6.595;0.181;12.863
-11.579;-7.093;2.307;13.774
-6.694;-2.994;1.081;7.413
-10.391;-0.217;1.981;10.581
-13.13;-6.614;-0.087;14.702
-3.457;-4.833;0.927;6.014
-12.805;-7.84;0.086;15.015
-6.694;-3.951;1.138;7.856
-10.621;-1.959;1.809;10.951
-10.449;-1.979;0.774;10.663
-10.008;-5.714;0.736;11.548
-9.203;-8.855;1.636;12.876
-7.997;-1.71;1.042;8.244
-11.291;-0.102;3.188;11.733
