x;y;z;a
-6.579;-10.943;-1.849;12.902
-6.886;-7.687;-1.887;10.492
-9.261;-1.653;3.015;9.879
-9.529;-5.522;2.172;11.226
-4.779;-7.706;1.406;9.176
-12.364;-9.353;2.919;15.776
-6.733;-4.143;0.659;7.933
-8.591;-4.124;2.345;9.814
-9.223;-4.43;1.617;10.359
-5.43;-4.66;1.713;7.358
-12.038;-8.568;2.096;14.924
-10.985;-6.231;-0.144;12.63
-8.686;-2.515;0.353;9.05
-9.108;-4.143;1.885;10.182
-3.974;-5.656;1.828;7.15
-10.678;-6.959;2.9;13.072
-9.395;-5.043;1.196;10.73
-6.484;-5.905;1.655;8.925
-11.789;-1.404;2.498;12.133
-7.48;-3.53;1.904;8.488
-7.709;-8.07;3.207;11.612
-11.751;-7.227;2.69;14.056
-7.346;-4.679;-0.106;8.711
-8.073;-4.009;2.881;9.463
-9.682;-5.082;2.153;11.145
