x;y;z;a
-7.958;3.365;4.433;9.711
-5.43;-13.912;-7.231;16.593
-5.756;-7.418;-9.492;13.352
-3.553;-6.173;-3.381;7.885
-0.814;-3.971;-3.898;5.624
-11.751;-13.873;2.038;18.295
-7.805;-5.656;-0.183;9.641
-10.41;-11.173;5.773;16.326
-5.89;-2.898;-1.945;6.847
-7.614;-4.105;-1.447;8.771
-6.273;-6.097;-3.611;9.464
-11.943;-7.399;-0.106;14.05
-7.767;-5.216;-1.523;9.479
-7.422;-3.319;-1.408;8.252
-7.001;-7.265;-0.834;10.124
-6.33;-8.395;0.506;10.527
-8.188;-5.311;-3.898;10.51
-8.686;-5.235;-2.385;10.419
-7.939;-7.074;-3.63;11.236
-7.326;-6.192;-2.634;9.948
-7.288;-6.192;-2.864;9.983
-7.997;-5.292;-2.711;9.966
-7.326;-5.292;-4.205;9.968
-8.342;-4.698;-3.362;10.147
-7.671;-24.063;-4.971;25.741
