x;y;z;a
-10.257;-0.81;0.315;10.294
-7.614;-2.285;-2.232;8.257
-10.583;1.66;-0.738;10.738
-9.529;-9.391;-8.419;15.808
-9.702;-7.284;-1.791;12.264
-5.468;-6.767;-1.542;8.836
-14.011;-4.181;-4.128;15.193
-7.614;-3.051;-4.99;9.602
-10.334;-2.036;-2.481;10.821
-8.054;-4.947;0.009;9.452
-7.767;-5.886;-1.485;9.858
-9.05;-3.99;-3.19;10.393
-8.782;-5.35;-1.868;10.452
-10.257;-4.411;-2.596;11.463
-10.046;-2.515;-1.313;10.439
-8.533;-3.817;-2.04;9.568
-11.081;-2.323;-2.117;11.519
-8.84;-5.963;-1.217;10.733
-9.089;-3.549;-2.902;10.18
-8.897;-2.86;-3.228;9.888
-9.223;-3.626;-2.577;10.24
-9.28;-2.515;-1.811;9.784
-10.104;-2.745;-1.868;10.636
-9.433;-3.377;-1.581;10.144
-9.089;-2.879;-2.309;9.81
