x;y;z;a
-8.648;-5.388;-1.006;10.239
-6.79;-8.07;-2.5;10.839
-8.897;-0.963;0.506;8.964
-11.31;-5.58;0.124;12.613
-5.851;-5.829;2.364;8.591
-12.153;-2.189;2.517;12.603
-10.334;-2.572;-1.255;10.723
-7.671;-3.224;-0.432;8.333
-10.927;-2.649;0.966;11.285
-11.502;-2.611;1.1;11.846
-7.135;-1.883;2.096;7.672
-9.893;-3.588;0.143;10.525
-11.598;-1.155;-2.711;11.967
-9.759;0.472;-6.389;11.674
-11.253;-7.84;-4.665;14.487
-6.733;-3.894;-5.718;9.654
-14.126;-2.955;2.192;14.598
-9.223;0.3;-1.542;9.356
-5.737;-4.794;-0.221;7.48
-10.161;-5.158;-0.432;11.404
-10.774;-2.323;1.694;11.151
-9.491;-5.062;1.674;10.886
-15.218;-6.94;-1.677;16.81
-11.598;-4.679;4.318;13.231
-9.28;-4.449;0.64;10.312
