x;y;z;a
-1.657;-9.717;-2.404;10.146
0.411;-11.69;-0.489;11.708
3.322;-9.832;-10.2;14.551
-5.832;-13.739;-16.866;22.522
5.123;-2.898;1.425;6.056
8.054;-5.943;-6.58;11.978
4.625;-5.963;-5.527;9.354
5.544;-6.078;-4.626;9.438
-1.58;-7.782;-9.53;12.405
5.506;-9.334;-5.584;12.191
4.625;-5.733;-8.534;11.273
2.748;-4.909;-7.902;9.7
1.407;-11.402;-3.611;12.043
3.131;-2.477;-9.108;9.945
2.499;-6.901;-7.557;10.53
1.445;-5.848;-6.293;8.712
2.365;-3.702;-9.396;10.372
0.583;-7.859;-7.231;10.696
0.354;-8.855;-7.001;11.294
-0.067;-7.763;-7.365;10.701
2.863;-2.247;-8.342;9.101
-0.622;-8.204;-5.412;9.848
-4.07;-10.311;0.296;11.089
-1.216;-9.391;-5.163;10.786
-10.755;-19.102;-11.292;24.659
