x;y;z;a
4.625;-2.879;-9.07;10.58
1.848;1.66;-11.847;12.105
2.02;0.855;-12.384;12.577
4.548;0.166;-13.456;14.205
2.46;0.434;-10.392;10.688
3.188;-1.251;-7.423;8.175
4.587;-1.557;-9.53;10.69
0.545;-1.136;-9.587;9.669
0.986;-2.036;-11.177;11.404
2.384;-4.622;-8.457;9.928
1.024;-1.366;-9.377;9.531
1.139;-3.185;-10.219;10.764
1.177;-1.385;-10.296;10.455
0.507;-1.844;-9.951;10.133
1.215;-2.132;-10.239;10.529
0.564;-2.323;-9.549;9.844
0.622;-2.84;-10.219;10.625
1.215;-2.247;-9.875;10.2
0.564;-2.323;-8.802;9.121
1.215;-2.63;-9.894;10.309
3.476;-4.392;-13.456;14.575
5.161;-6.595;-10.871;13.723
7.441;-4.411;-0.642;8.674
10.908;-2.036;2.46;11.365
9.337;-1.481;3.743;10.167
