x;y;z;a
0.89;-9.449;-11.254;14.722
-3.974;-8.568;-6.657;11.555
-3.438;-9.468;-6.063;11.757
-3.112;-7.495;-13.073;15.387
-5.698;-2.247;-7.385;9.595
-0.124;-12.992;-5.756;14.211
-0.163;-2.649;-2.27;3.493
-3.323;-5.445;-4.454;7.78
-2.595;-17.589;-14.28;22.804
-4.721;-1.002;-6.197;7.855
-5.009;-0.714;-2.021;5.449
-11.521;-12.188;-2.021;16.893
-8.361;-5.407;2.364;10.234
-8.514;-4.181;1.176;9.558
-8.188;-4.833;0.143;9.509
-8.667;-5.177;2.67;10.443
-8.61;-4.564;2.23;9.997
-8.763;-5.426;1.1;10.366
-8.84;-4.852;1.694;10.226
-8.284;-4.373;2.421;9.676
-8.495;-4.737;1.062;9.785
-9.74;-4.622;2.153;10.994
-8.15;-4.2;1.196;9.247
-10.391;-5.292;1.674;11.781
4.204;-26.515;2.651;26.977
