x;y;z;a
-9.759;2.886;-6.293;11.966
-2.519;-4.22;0.296;4.924
-10.544;-6.441;-5.048;13.347
-8.322;-6.346;-3.515;11.04
-6.713;-8.663;-1.696;11.09
-7.748;-5.311;-2.117;9.63
-7.499;-7.303;-1.466;10.57
-7.69;-6.614;-2.558;10.461
-6.809;-5.829;-1.562;9.099
-7.863;-5.733;-1.581;9.859
-7.001;-6.154;-1.044;9.38
-8.342;-6.461;-1.83;10.709
-8.303;-7.093;-0.393;10.928
-7.863;-6.461;-1.677;10.315
-7.02;-5.101;-1.408;8.791
-7.537;-5.216;-2.06;9.395
-8.054;-6.633;-1.14;10.496
-7.767;-6.384;-0.566;10.07
-8.859;-6.844;-1.159;11.255
-8.131;-6.614;0.544;10.496
-8.188;-7.763;0.334;11.288
-6.675;-25.002;-0.087;25.878
2.116;-13.299;0.525;13.477
3.591;-2.132;0.353;4.191
8.073;1.2;3.494;8.878
