x;y;z;a
-8.227;-4.947;3.552;10.236
-8.265;-4.603;2.709;9.841
-8.648;-3.951;3.322;10.072
-8.629;-3.951;3.034;9.964
-8.725;-3.741;3.264;10.039
-8.686;-3.415;3.207;9.869
-8.667;-3.875;3.513;10.123
-8.859;-3.166;2.805;9.817
-9.069;-3.415;3.015;10.149
-8.897;-3.53;2.747;9.958
-8.744;-3.76;2.9;9.951
-8.648;-3.913;3.034;9.966
-8.686;-3.645;2.862;9.845
-8.744;-3.798;3.054;10.011
-8.725;-3.683;3.015;9.939
-8.495;-3.971;3.303;9.942
-8.61;-3.894;3.073;9.937
-8.686;-3.913;2.747;9.915
-8.61;-4.086;2.881;9.957
-8.667;-3.894;2.919;9.94
-8.859;-3.626;3.226;10.102
-8.763;-3.817;2.862;9.978
-8.82;-3.549;2.766;9.902
-8.648;-4.047;3.322;10.11
-13.59;-21.114;1.943;25.185
