x;y;z;a
9.969;-11.939;1.674;15.643
9.911;-8.644;-2.519;13.39
0.641;15.968;8.149;17.938
6.483;-13.529;-1.562;15.083
0.717;3.575;9.374;10.058
21.979;-15.655;-34.181;43.549
1.541;5.222;-2.136;5.848
9.299;-3.243;-5.661;11.359
-3.247;-0.523;3.303;4.661
11.444;-2.381;-24.623;27.257
0.526;-21.267;-14.912;25.98
-0.699;-16.134;-15.314;22.256
-6.503;-10.406;-1.6;12.375
11.195;-17.704;1.809;21.024
14.987;20.584;0.678;25.471
-0.067;-5.733;0.717;5.778
-3.591;-8.204;-3.803;9.73
-1.35;-2.228;-14.893;15.119
-2.059;-11.747;-7.557;14.119
5.2;-3.396;-11.598;13.156
-11.598;-6.863;-11.388;17.644
-7.403;-28.048;-8.419;30.206
8.379;-6.614;-0.834;10.707
-8.073;-11.517;-1.562;14.151
-1.733;-3.166;-0.163;3.613
