x;y;z;a
-9.663;-6.269;1.023;11.564
-9.031;-4.967;2.441;10.592
-7.958;-4.315;2.153;9.305
-8.456;-4.584;2.441;9.924
-8.361;-4.143;2.364;9.626
-8.38;-4.909;2.038;9.924
-8.82;-4.833;2.096;10.274
-8.705;-5.292;1.923;10.368
-8.016;-5.024;2.23;9.72
-8.533;-4.89;2.038;10.044
-8.552;-4.622;2.134;9.953
-8.629;-5.58;1.655;10.409
-8.61;-4.928;1.809;10.085
-8.035;-5.216;1.904;9.767
-8.227;-5.005;1.694;9.778
-8.418;-6.441;1.425;10.695
-9.472;-4.89;1.732;10.8
-8.878;-5.254;2.058;10.52
-10.2;-0.312;0.927;10.247
-6.656;-7.265;3.916;10.603
-0.622;-17.053;-3.611;17.442
0.966;-13.337;-2.922;13.688
1.637;-5.465;4.548;7.296
-0.144;-10.196;8.168;13.065
2.958;-10.77;-4.588;12.075
