x;y;z;a
2.633;1.507;1.77;3.512
1.484;-16.153;4.739;16.899
0.526;-14.678;10.466;18.035
3.303;6.87;-0.278;7.628
5.046;-1.461;3.398;6.256
-2.212;9.877;8.838;13.437
1.982;-16.919;1.253;17.081
4.567;0.434;4.126;6.17
4.567;0.434;4.126;6.17
4.567;0.434;4.126;6.17
4.567;0.434;4.126;6.17
-0.239;-1.73;2.153;2.772
0.01;-10.215;-4.818;11.294
2.595;-2.362;2.364;4.231
2.786;-14.754;-1.102;15.055
0.603;-5.599;3.494;6.627
-1.005;-5.445;0.621;5.572
1.273;-15.138;-3.171;15.519
-0.756;-16.9;-3.86;17.352
1.579;-0.35;3.762;4.095
2.02;-1.308;3.264;4.055
0.737;-5.79;2.153;6.221
8.13;-7.38;-2.04;11.168
8.13;-7.38;-2.04;11.168
-10.41;-39.464;5.314;41.159
