x;y;z;a
2.997;-25.998;-7.365;27.187
6.77;-30.327;-31.653;44.356
-0.986;-5.177;-2.96;6.045
1.388;-0.983;11.979;12.099
4.357;-9.276;-14.05;17.391
-7.556;-11.594;-12.594;18.712
2.709;-4.315;-0.259;5.101
-4.3;-10.598;-3.918;12.09
-10.602;-7.916;2.23;13.418
-8.131;-3.817;2.038;9.211
-8.591;-3.645;1.617;9.472
-9.184;-3.722;1.521;10.026
-9.108;-4.449;0.889;10.176
-10.257;-3.626;0.985;10.924
-9.548;-3.626;1.291;10.295
-8.744;-3.837;1.215;9.626
-9.261;-4.335;0.717;10.251
-9.031;-4.315;1.77;10.165
-9.97;-4.335;1.176;10.935
-9.261;-4.986;1.062;10.572
-8.093;-17.455;-4.339;19.723
-2.346;-4.028;-0.508;4.689
0.966;-11.039;-0.355;11.087
0.641;-9.908;-0.93;9.972
-16.559;-19.696;1.311;25.766
