x;y;z;a
-38.682;-0.064;19.794;43.453
-23.244;8.862;39.523;46.7
-1.906;5.893;2.575;6.707
-21.501;-20.597;-7.423;30.686
-6.637;-5.886;2.134;9.124
-11.157;-7.112;-5.986;14.522
-8.456;-5.177;-5.086;11.144
-11.119;-1.921;-2.251;11.506
-7.346;-2.534;1.828;7.983
-9.376;-5.924;2.0;11.27
-6.235;-5.599;1.215;8.468
-8.322;-7.284;0.047;11.06
-9.529;-6.901;0.927;11.802
-11.521;-3.664;-2.385;12.323
-8.476;-3.128;-1.351;9.136
-10.563;-6.173;-0.949;12.272
-8.476;-5.771;-0.374;10.261
-9.108;-4.392;0.124;10.113
-10.142;-4.028;3.571;11.482
-8.207;-4.392;1.368;9.409
-8.188;-5.331;0.372;9.778
-7.844;-5.503;2.268;9.847
-8.495;-5.311;0.736;10.046
-10.889;-6.02;1.196;12.5
-10.429;-8.376;-1.37;13.447
