x;y;z;a
-7.25;-6.556;-8.917;13.231
-1.714;1.526;1.062;2.529
-11.425;-11.479;3.264;16.522
-10.985;-11.249;2.0;15.85
-7.058;-5.388;0.028;8.88
-6.924;-7.342;0.544;10.107
-11.215;-9.104;-0.202;14.447
-7.173;-7.859;1.502;10.746
-6.388;-9.142;0.64;11.171
-6.962;-8.51;1.272;11.069
-6.426;-4.124;10.485;12.971
0.641;-11.728;-1.772;11.879
-8.667;-7.629;1.809;11.688
-10.008;-8.089;1.636;12.972
-8.667;-6.116;2.498;10.898
-8.093;-5.829;0.449;9.984
-8.016;-6.116;-0.24;10.086
-10.966;-4.028;0.391;11.689
-11.559;-5.694;0.449;12.894
-5.373;-4.469;1.866;7.234
-8.954;-4.335;3.015;10.395
-7.69;-5.56;2.824;9.901
-7.135;-7.936;1.157;10.735
-8.303;-5.005;-0.393;9.703
-7.307;-3.568;2.134;8.407
