x;y;z;a
14.159;-0.869;-3.872;14.705
9.218;4.255;-0.559;10.167
-5.128;16.341;8.482;19.112
-2.15;4.082;-1.114;4.746
-0.675;10.326;4.766;11.393
-0.541;-1.3;-4.294;4.519
-11.057;10.288;-5.089;15.937
0.148;-3.522;4.153;5.447
11.593;3.077;-1.267;12.061
7.628;7.788;-3.355;11.406
9.83;2.627;0.504;10.188
9.361;-0.007;0.887;9.403
9.677;-0.773;-0.434;9.718
7.36;1.267;1.807;7.683
10.798;2.445;4.354;11.896
10.032;3.737;1.28;10.781
11.564;3.862;-0.808;12.218
8.729;2.55;-1.143;9.166
8.365;0.951;4.373;9.487
5.684;6.955;3.521;9.648
2.763;6.304;2.563;7.345
4.975;5.959;4.632;9.04
6.354;7.884;2.889;10.53
4.946;5.423;2.075;7.628
19.704;10.125;13.759;26.078
