x;y;z;a
1.939;1.008;-12.137;12.332
5.358;7.817;-4.428;10.461
10.597;10.738;0.207;15.088
0.685;1.219;4.364;4.582
5.396;5.059;9.018;11.664
1.91;10.48;0.217;10.654
8.107;8.622;2.027;12.007
3.788;5.538;6.902;9.625
3.222;5.318;4.172;7.488
1.441;9.081;0.696;9.221
1.604;10.298;-5.05;11.581
2.734;8.593;-4.734;10.185
1.642;4.398;-6.477;8.0
0.436;9.12;-4.734;10.285
3.404;12.012;-1.239;12.546
3.471;9.388;3.55;10.62
1.594;8.114;5.139;9.736
4.458;5.356;6.672;9.647
3.682;7.463;5.417;9.93
4.391;5.988;4.23;8.546
3.606;7.568;3.243;8.989
5.234;7.597;4.967;10.477
4.956;8.239;-0.961;9.662
4.343;8.794;-0.338;9.814
2.456;11.983;0.993;12.273
