x;y;z;a
5.444;38.329;-8.661;39.671
3.404;-2.698;-8.814;9.826
-2.131;13.314;-0.702;13.502
-7.753;8.363;2.199;11.614
-9.007;10.843;-0.674;14.112
-7.159;2.904;1.347;7.842
6.258;11.744;2.439;13.529
1.834;3.776;10.206;11.035
4.918;-3.55;6.001;8.533
12.081;3.01;1.97;12.605
6.986;12.788;3.741;15.044
2.792;9.493;-5.06;11.114
4.736;2.339;4.957;7.244
13.642;8.066;-6.008;16.949
-2.217;11.61;1.491;11.913
7.513;-0.285;-3.642;8.354
9.122;11.14;-7.081;16.045
4.056;2.512;0.686;4.82
4.314;7.961;-4.246;10.001
27.73;24.165;6.451;37.343
10.855;-9.287;-7.157;15.978
7.159;-1.491;-2.206;7.638
-3.472;35.437;-5.28;35.996
-0.972;5.366;-1.794;5.74
0.991;11.887;-1.9;12.079
