x;y;z;a
4.774;3.46;13.241;14.495
2.638;3.278;0.476;4.234
13.69;3.958;-0.482;14.259
10.089;3.68;1.941;10.913
8.337;2.454;3.1;9.226
14.236;5.251;0.638;15.187
11.334;3.623;-1.813;12.036
8.557;5.72;-1.698;10.432
7.273;1.966;0.6;7.558
17.645;-2.114;12.063;21.479
8.365;2.32;-0.568;8.7
8.212;4.303;1.261;9.356
9.706;1.046;-3.7;10.44
7.111;3.814;-4.112;9.056
9.333;3.086;-2.522;10.148
9.581;2.339;-0.741;9.891
7.858;1.602;0.15;8.021
8.978;2.694;0.974;9.424
9.179;3.067;2.975;10.125
8.835;2.196;1.558;9.236
8.643;2.33;0.035;8.952
8.078;1.707;1.51;8.393
9.285;1.956;1.768;9.652
8.7;2.828;0.772;9.181
8.71;2.272;1.06;9.064
