x;y;z;a
5.358;0.386;4.871;7.252
3.922;-6.318;5.781;9.419
2.054;-7.458;5.465;9.471
2.159;-6.385;4.747;8.244
2.753;-7.027;6.298;9.83
2.667;-6.807;5.934;9.416
2.581;-6.979;5.772;9.417
2.772;-6.74;6.04;9.465
2.801;-6.874;5.839;9.444
2.753;-5.945;6.806;9.447
2.715;-5.964;6.633;9.324
2.677;-5.916;6.768;9.379
2.753;-5.801;6.949;9.462
2.926;-5.801;6.806;9.409
3.041;-5.782;7.696;10.095
5.013;9.024;9.985;14.362
2.073;-7.592;1.098;7.946
0.991;-9.411;0.715;9.49
1.441;-8.425;4.172;9.511
1.47;-8.119;4.345;9.325
1.288;-8.597;3.856;9.51
1.489;-8.205;4.029;9.261
1.604;-8.195;4.23;9.361
1.47;-8.195;4.163;9.309
1.547;-8.186;4.163;9.313
