x;y;z;a
-5.138;-0.706;10.876;12.049
-4.123;1.86;9.708;10.71
-5.55;3.412;8.3;10.551
-4.937;3.182;7.907;9.85
-5.32;3.623;6.499;9.147
-4.563;3.431;10.397;11.862
-4.841;2.512;6.068;8.159
-5.234;3.517;9.966;11.794
-5.023;3.91;6.451;9.063
-4.381;2.856;9.411;10.767
-4.822;3.603;8.127;10.114
-4.468;3.843;9.392;11.087
-5.339;4.417;8.625;11.064
-4.947;4.283;6.27;9.062
-4.381;3.335;7.036;8.934
-4.985;3.996;6.471;9.093
-4.209;2.77;9.248;10.532
-4.401;4.015;7.649;9.695
-3.405;6.965;5.877;9.728
-3.998;8.545;4.067;10.273
-3.213;10.077;2.918;10.972
-1.882;9.455;0.456;9.651
-0.867;9.771;-0.54;9.824
0.819;10.049;-1.047;10.136
0.244;9.206;-1.421;9.318
