x;y;z;a
3.567;16.733;-5.443;17.954
4.822;11.849;4.756;13.648
1.738;11.753;-0.501;11.892
2.543;9.062;1.376;9.512
-0.359;9.033;1.223;9.123
0.177;9.11;0.476;9.124
-0.426;8.995;2.726;9.409
-2.342;3.144;2.065;4.431
3.002;9.388;3.684;10.522
-0.11;9.292;4.728;10.426
-1.116;4.494;3.32;5.698
5.071;5.567;1.673;7.714
7.637;7.99;1.366;11.137
7.446;6.687;1.251;10.086
9.323;1.784;0.045;9.492
11.765;4.331;-2.244;12.736
6.9;13.199;-2.915;15.177
1.183;1.343;-0.731;1.933
0.579;0.146;3.483;3.534
8.518;13.161;17.168;23.249
4.305;2.904;5.302;7.422
4.324;5.356;6.949;9.781
3.309;6.189;3.464;7.826
4.008;5.528;6.164;9.199
3.395;7.453;-2.532;8.572
