x;y;z;a
0.713;4.235;-4.744;6.399
0.139;17.001;0.265;17.004
11.382;-3.847;5.427;13.183
-16.793;-3.732;6.739;18.476
-2.543;-6.596;2.755;7.587
3.433;-6.174;-2.311;7.433
4.276;-0.572;8.606;9.627
4.084;-11.863;1.136;12.598
-0.369;-1.309;10.809;10.894
-24.11;-4.077;-1.2;24.481
2.954;-5.964;18.145;19.327
-1.978;-4.853;13.069;14.081
-2.179;1.248;2.027;3.227
1.633;2.55;7.562;8.146
-1.106;4.235;11.374;12.187
-2.054;13.008;8.29;15.561
-2.514;8.679;-1.402;9.144
4.056;-2.554;4.345;6.469
-3.108;12.309;-1.057;12.739
-1.432;7.568;5.35;9.378
1.863;8.267;3.358;9.116
2.322;5.413;2.42;6.368
2.408;10.298;2.535;10.875
7.791;10.623;-0.109;13.174
1.058;7.674;1.452;7.881
