x;y;z;a
-5.866;27.565;0.389;28.185
0.34;11.351;-4.638;12.267
-1.767;2.933;2.678;4.347
-4.592;9.378;-0.597;10.459
3.95;7.07;-6.113;10.147
0.809;2.876;-8.546;9.053
0.934;16.59;1.146;16.655
5.186;6.362;-0.511;8.223
7.637;8.057;2.64;11.411
9.83;9.033;-4.102;13.967
3.079;2.876;-5.606;7.012
12.052;8.344;-7.77;16.591
2.265;3.948;-2.417;5.153
8.528;8.382;-2.608;12.239
12.742;2.809;1.96;13.194
4.314;-0.984;-2.426;5.047
8.423;2.703;6.595;11.034
7.561;2.215;1.644;8.048
14.073;-5.054;-11.122;18.636
5.234;4.484;-7.291;10.033
3.318;6.783;-5.127;9.127
6.0;2.32;-3.595;7.369
10.108;3.919;-0.176;10.843
9.486;1.42;-2.254;9.853
28.745;20.966;5.695;36.032
