x;y;z;a;index
4.9281;-8.3082;3.5107;10.278;32.7191
4.2391;-8.2892;1.9787;9.5182;32.7622
4.2391;-8.2892;1.9787;9.5182;32.7622
4.2391;-8.2892;1.9787;9.5182;32.7622
4.2391;-8.2892;1.9787;9.5182;32.7622
4.2391;-8.2892;1.9787;9.5182;32.7622
4.2391;-8.2892;1.9787;9.5182;32.7622
4.2391;-8.2892;1.9787;9.5182;32.7622
4.2391;-8.2892;1.9787;9.5182;32.7622
4.2391;-8.2892;1.9787;9.5182;32.7622
4.2391;-8.2892;1.9787;9.5182;32.7622
4.2391;-8.2892;1.9787;9.5182;32.7622
4.2391;-8.2892;1.9787;9.5182;32.7622
4.2391;-8.2892;1.9787;9.5182;32.7622
4.2391;-8.2892;1.9787;9.5182;32.7622
4.2391;-8.2892;1.9787;9.5182;32.7622
4.2391;-8.2892;1.9787;9.5182;32.7622
4.2391;-8.2892;1.9787;9.5182;32.7622
4.2391;-8.2892;1.9787;9.5182;18.7379
4.2391;-8.2892;1.9787;9.5182;1.6799
4.2391;-8.2892;1.9787;9.5182;0.0
4.2391;-8.2892;1.9787;9.5182;0.0
4.2391;-8.2892;1.9787;9.5182;0.0
4.2391;-8.2892;1.9787;9.5182;0.0
4.2391;-8.2892;1.9787;9.5182;0.0
