x;y;z;a;index
0.8681;-30.6422;5.0237;31.0634;0.0
0.8681;-30.6422;5.0237;31.0634;0.0
0.8681;-30.6422;5.0237;31.0634;0.0
0.8681;-30.6422;5.0237;31.0634;0.0
0.8681;-30.6422;5.0237;31.0634;0.0
0.8681;-30.6422;5.0237;31.0634;0.0
0.8681;-30.6422;5.0237;31.0634;0.0
0.8681;-30.6422;5.0237;31.0634;0.0
0.8681;-30.6422;5.0237;31.0634;0.0
0.8681;-30.6422;5.0237;31.0634;0.0
0.8681;-30.6422;5.0237;31.0634;0.0
0.8681;-30.6422;5.0237;31.0634;0.0
0.8681;-30.6422;5.0237;31.0634;0.0
2.0551;-2.0642;3.8937;4.8626;28.625
3.5691;-7.3312;5.6367;9.9125;29.1969
3.3001;-7.0062;2.7637;8.2228;29.341
0.0251;-1.2982;6.1347;6.2706;30.2583
2.8021;-9.1132;2.8597;9.9539;31.5448
2.8021;-9.1132;2.8597;9.9539;31.5448
2.8021;-9.1132;2.8597;9.9539;31.5448
2.8021;-9.1132;2.8597;9.9539;31.5448
2.8021;-9.1132;2.8597;9.9539;31.5448
2.8021;-9.1132;2.8597;9.9539;31.5448
2.8021;-9.1132;2.8597;9.9539;31.5448
2.8021;-9.1132;2.8597;9.9539;31.5448
