x;y;z;a;index
-11.9069;-8.4232;20.4817;25.1441;38.2067
-11.9069;-8.4232;20.4817;25.1441;38.2067
-11.9069;-8.4232;20.4817;25.1441;38.2067
-11.9069;-8.4232;20.4817;25.1441;38.2067
-11.9069;-8.4232;20.4817;25.1441;38.2067
-11.9069;-8.4232;20.4817;25.1441;38.2067
-11.9069;-8.4232;20.4817;25.1441;38.2067
-11.9069;-8.4232;20.4817;25.1441;38.2067
-11.9449;-10.9512;-1.1813;16.2482;43.9935
-7.9229;-4.6112;0.4267;9.177;44.4958
-14.4359;2.4938;2.4377;14.8512;45.476
5.7521;1.4978;10.4447;12.0175;50.4056
5.7521;1.4978;10.4447;12.0175;50.4056
5.7521;1.4978;10.4447;12.0175;50.4056
5.7521;1.4978;10.4447;12.0175;50.3191
5.7521;1.4978;10.4447;12.0175;50.2698
5.7521;1.4978;10.4447;12.0175;49.6715
5.7521;1.4978;10.4447;12.0175;40.4668
5.7521;1.4978;10.4447;12.0175;33.2301
5.7521;1.4978;10.4447;12.0175;33.2301
5.7521;1.4978;10.4447;12.0175;33.2301
5.7521;1.4978;10.4447;12.0175;33.2301
6.6911;0.3098;8.5487;10.8603;33.3186
5.3311;-2.7722;9.1417;10.9396;33.4937
4.8711;-1.2022;8.1847;9.6001;33.5473
