x;y;z;a;index
-7.1759;-6.4312;-2.0243;9.8464;48.3341
-7.1759;-6.4312;-2.0243;9.8464;48.326
-7.1759;-6.4312;-2.0243;9.8464;47.8034
-7.1759;-6.4312;-2.0243;9.8464;47.7375
-7.1759;-6.4312;-2.0243;9.8464;47.7375
-7.1759;-6.4312;-2.0243;9.8464;47.7375
-7.1759;-6.4312;-2.0243;9.8464;47.7375
-7.1759;-6.4312;-2.0243;9.8464;47.7375
-7.1759;-6.4312;-2.0243;9.8464;47.7375
-7.1759;-6.4312;-2.0243;9.8464;47.7375
-7.1759;-6.4312;-2.0243;9.8464;47.7375
-7.1759;-6.4312;-2.0243;9.8464;47.7375
-7.1759;-6.4312;-2.0243;9.8464;47.7375
-7.1759;-6.4312;-2.0243;9.8464;47.7375
-7.1759;-6.4312;-2.0243;9.8464;47.7375
-7.1759;-6.4312;-2.0243;9.8464;47.7375
-7.1759;-6.4312;-2.0243;9.8464;47.7375
-7.1759;-6.4312;-2.0243;9.8464;47.1498
-7.1759;-6.4312;-2.0243;9.8464;28.5809
-7.1759;-6.4312;-2.0243;9.8464;0.0
-7.1759;-6.4312;-2.0243;9.8464;0.0
-7.1759;-6.4312;-2.0243;9.8464;0.0
-7.1759;-6.4312;-2.0243;9.8464;0.0
-7.1759;-6.4312;-2.0243;9.8464;0.0
-7.1759;-6.4312;-2.0243;9.8464;0.0
