x;y;z;a;index
-5.9309;-4.1132;6.2307;9.535;36.395
-4.8779;-11.5262;-3.8243;13.0871;38.4936
-8.9379;-11.8132;-0.7793;14.8339;38.8278
-1.8129;-1.2402;-14.2633;14.4315;43.0345
5.6181;-10.0132;-5.1653;12.59;45.4635
-17.7109;5.2518;1.9787;18.5788;53.8073
-15.0679;-2.8682;-0.3573;15.3426;54.5307
-9.0339;1.0188;0.7147;9.1192;55.0115
-8.8809;3.2028;-0.6643;9.4641;55.0724
-9.5319;2.7808;-4.8583;11.0541;55.2373
-9.1299;2.3218;-4.9543;10.6439;55.2407
-7.1189;8.3928;-3.5183;11.5541;55.6282
4.1811;-6.4122;6.1537;9.8217;59.4552
3.8941;-4.6882;4.4107;7.5231;59.5065
3.8941;-4.6882;4.4107;7.5231;59.4745
3.8941;-4.6882;4.4107;7.5231;58.7656
3.8941;-4.6882;4.4107;7.5231;57.9306
3.8941;-4.6882;4.4107;7.5231;57.7169
3.8941;-4.6882;4.4107;7.5231;52.7499
3.8941;-4.6882;4.4107;7.5231;47.0789
3.8941;-4.6882;4.4107;7.5231;45.3791
3.8941;-4.6882;4.4107;7.5231;45.0935
3.8941;-4.6882;4.4107;7.5231;41.0981
3.8941;-4.6882;4.4107;7.5231;38.3939
3.8941;-4.6882;4.4107;7.5231;25.4125
