x;y;z;a;index
-4.7239;-3.3852;-1.9853;6.1414;41.9676
-4.7239;-3.3852;-1.9853;6.1414;41.9676
-4.7239;-3.3852;-1.9853;6.1414;41.9676
-4.7239;-3.3852;-1.9853;6.1414;41.4082
-4.7239;-3.3852;-1.9853;6.1414;41.0978
-4.7239;-3.3852;-1.9853;6.1414;40.7575
-4.7239;-3.3852;-1.9853;6.1414;40.1675
-4.7239;-3.3852;-1.9853;6.1414;39.8956
-4.7239;-3.3852;-1.9853;6.1414;39.2638
-4.7239;-3.3852;-1.9853;6.1414;38.6814
-4.7239;-3.3852;-1.9853;6.1414;36.9261
-4.7239;-3.3852;-1.9853;6.1414;36.2523
-4.7239;-3.3852;-1.9853;6.1414;32.1422
-4.7239;-3.3852;-1.9853;6.1414;31.7188
-4.7239;-3.3852;-1.9853;6.1414;31.0236
-4.7239;-3.3852;-1.9853;6.1414;30.774
-4.7239;-3.3852;-1.9853;6.1414;30.6227
-4.7239;-3.3852;-1.9853;6.1414;29.7454
-4.7239;-3.3852;-1.9853;6.1414;20.695
-4.7239;-3.3852;-1.9853;6.1414;0.0
-4.7239;-3.3852;-1.9853;6.1414;0.0
-4.7239;-3.3852;-1.9853;6.1414;0.0
-4.7239;-3.3852;-1.9853;6.1414;0.0
-4.7239;-3.3852;-1.9853;6.1414;0.0
-4.7239;-3.3852;-1.9853;6.1414;0.0
