x;y;z;a
-8.169;-7.265;-3.286;11.416
-11.579;-1.232;-4.033;12.323
-9.644;-1.117;2.23;9.962
-9.146;-2.994;2.134;9.858
-8.974;-3.338;1.56;9.701
-6.962;-6.231;2.785;9.75
-8.342;-2.572;1.962;8.948
-7.844;-3.051;0.258;8.421
-12.69;-2.975;-8.361;15.486
-10.085;-1.174;-1.849;10.32
-8.648;-5.522;-0.815;10.293
-17.382;2.119;-6.159;18.563
-7.748;-7.495;-2.673;11.107
-6.024;-2.936;0.813;6.751
-6.081;-6.365;-2.079;9.045
-7.422;-2.936;1.636;8.148
-6.848;-4.775;-0.872;8.394
-16.884;-9.181;-6.657;20.339
-6.196;-2.687;1.828;6.997
1.752;1.372;-5.641;6.064
-7.575;-5.139;-5.297;10.576
-12.115;-10.464;-7.978;17.887
-1.14;-1.174;-1.906;2.512
-16.655;-4.737;7.536;18.885
-13.992;-5.369;8.11;17.041
