x;y;z;a
-0.507;-13.49;-0.01;13.5
-0.067;-10.023;2.9;10.434
-0.814;-11.019;0.086;11.05
-0.737;-11.288;1.062;11.362
-1.369;-9.928;2.441;10.315
-1.14;-8.261;4.797;9.621
-2.116;-8.319;6.176;10.575
-2.308;-9.334;4.95;10.815
-1.503;-6.901;4.605;8.432
-2.404;-8.644;6.003;10.795
-2.404;-7.821;4.95;9.563
-1.733;-7.725;4.471;9.092
-2.748;-8.299;5.429;10.291
-2.059;-8.357;5.333;10.125
-2.385;-8.395;5.448;10.288
-2.863;-8.453;5.007;10.233
-3.266;-8.529;4.739;10.289
-2.078;-8.663;4.663;10.055
-3.285;-7.399;5.601;9.844
-2.327;-7.016;5.141;9.004
-3.419;-7.859;5.237;10.044
-2.653;-8.721;5.199;10.494
-3.994;-8.299;4.758;10.367
-2.289;-8.146;4.394;9.535
-2.634;-9.085;4.069;10.297
